CodeRNCP;code;Libelle;;;
RNCP16694;220u;Conduite, surveillance d installations lourdes de transformation;;;
RNCP1670;312m;Commerce, vente;;;
RNCP1671;234s;"Fabrication, pose en menuiserie et charpente ; Fabrication de meubles";;;
RNCP16712;200;Technologies industrielles fondamentales;;;
RNCP1672;254r;Contrôle des structures et soudures;;;
RNCP16720;313;Finances, banque, assurances, immobilier;;;
RNCP16722;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP16729;232p;Conduite des travaux, encadrement de chantier, métré, dans le gros-oeuvre;;;
RNCP16729;232s;Exécution des ouvrages;;;
RNCP1673;233s;Exécution des travaux de finition : platrerie, peinture, carrelage, sols plastiques..;;;
RNCP16730;227;Energie, génie climatique;;;
RNCP16730;23;Génie civil, construction et bois;;;
RNCP16731;200n;"Conception de produits (sans autre indication); design industriel";;;
RNCP16731;200p;Méthodes industrielles;;;
RNCP16731;200s;Montage industriel s.a.i.;;;
RNCP1674;252w;Vente, prospection et négociation commerciales d automobiles et produits connexes, et d accessoires;;;
RNCP16742;312;Commerce, vente;;;
RNCP16742;313;Finances, banque, assurances, immobilier;;;
RNCP16742;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16746;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16746;312;Commerce, vente;;;
RNCP16746;314;Comptabilite, gestion;;;
RNCP16749;313;Finances, banque, assurances, immobilier;;;
RNCP16749;114g;Mathématiques de l'informatique, mathématiques financières, statistique de la santé;;;
RNCP1675;252w;Vente, prospection et négociation commerciales d automobiles et produits connexes, et d accessoires;;;
RNCP16759;254;Structures métalliques (y.c. soudure, carrosserie, coque bateau, cellule avion);;;
RNCP16759;254r;Contrôle des structures et soudures;;;
RNCP16759;254s;Soudage, assemblage, pose, d ensembles métalliques et de chaudronnerie;;;
RNCP1676;326n;Analyse informatique, conception d'architecture de réseaux;;;
RNCP16764;121;Géographie;;;
RNCP16764;126b;Sources historiques, méthodes en archéologie;;;
RNCP16764;136g;"Langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation ; Interprétariat et traduction";;;
RNCP1677;252w;Vente, prospection et négociation commerciales d automobiles et produits connexes, et d accessoires;;;
RNCP16770;311;Transports, manutention, magasinage;;;
RNCP16771;334;Accueil, hotellerie, tourisme;;;
RNCP16787;315p;Spécialités plurivalentes des échanges et de la gestion (organisation, gestion);;;
RNCP1679;312p;Gestion des échanges commerciaux;;;
RNCP16798;112f;"Biochimie des produits alimentaires ; Biochimie appliquée aux procédés industriels";;;
RNCP16798;118;Sciences de la vie;;;
RNCP1680;331u;Santé (Conduite, surveillance de machines);;;
RNCP16800;310m;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16800;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP16807;132;Arts plastiques;;;
RNCP16807;134f;Art et design;;;
RNCP1681;222w;Transformations chimiques et apparentées (commercialisation);;;
RNCP16819;255;Electricite, électronique;;;
RNCP1682;222s;Transformations chimiques et apparentées (production);;;
RNCP16824;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP1683;222r;analyse chimique, contrôle de laboratoire des industries chimiques, contrôle industriel des médicaments;;;
RNCP16831;227;Energie, génie climatique;;;
RNCP16833;115;Physique;;;
RNCP16833;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP16833;250n;Spécialités pluritechnologiques (conception);;;
RNCP16837;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP16837;310m;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16837;321v;Production à caractère artistique : Réalisation et scénario de cinéma et télévision (sauf création artistique);;;
RNCP16838;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16838;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP1684;221r;Contrôle de qualité alimentaire;;;
RNCP16841;120;Spécialités pluridisciplinaires, sciences humaines et droit;;;
RNCP16841;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP16842;227;Energie, génie climatique;;;
RNCP16842;232;Bâtiment : construction et couverture;;;
RNCP16843;120;Spécialités pluridisciplinaires, sciences humaines et droit;;;
RNCP16844;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP16845;121;Géographie;;;
RNCP16845;126;Histoire;;;
RNCP16845;341;Aménagement du territoire, urbanisme;;;
RNCP16846;121;Géographie;;;
RNCP16846;210;Spécialites plurivalentes de l'agronomie et de l'agriculture;;;
RNCP16846;341;Aménagement du territoire, urbanisme;;;
RNCP16857;121;Géographie;;;
RNCP16857;341;Aménagement du territoire, urbanisme;;;
RNCP16857;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP16859;341;Aménagement du territoire, urbanisme;;;
RNCP1686;311p;Gestion des flux et des stocks de marchandises;;;
RNCP16861;227;Energie, génie climatique;;;
RNCP16861;230;Spécialités pluritechnologiques génie civil, construction, bois;;;
RNCP16861;255;Electricite, électronique;;;
RNCP16862;310m;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16862;200p;Méthodes industrielles;;;
RNCP16863;232;Bâtiment : construction et couverture;;;
RNCP16864;233n;Etudes et projets d agencement intérieur, architecture d intérieur;;;
RNCP16865;255s;"Bobinage, cablâge et assemblage de circuits et d ensembles électriques-électroniques ; Installation et pose de circuits et ensembles électriques";;;
RNCP16866;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16867;314t;Etablissement des documents comptables et de gestion;;;
RNCP16868;334t;Réception, hébergement, service de restauration, accompagnement;;;
RNCP16869;335p;Direction des centres de loisirs ou culturels;;;
RNCP1687;314p;Organisation des services comptables et de gestion;;;
RNCP16870;335t;Animation touristique et culturelle;;;
RNCP16871;336;Coiffure, esthétique et autres spécialites de services aux personnes;;;
RNCP16872;311p;Gestion des flux et des stocks de marchandises;;;
RNCP16875;220;Spécialités pluritechnologiques des transformations;;;
RNCP16875;251;Mécanique générale et de précision, usinage;;;
RNCP16876;314t;Etablissement des documents comptables et de gestion;;;
RNCP16877;315t;Etablissement de la paie, recrutement du personnel et relations sociales;;;
RNCP16878;323w;Techniques de l'image et du son, métiers connexes du spectacle - commercialisation.;;;
RNCP16879;326r;Assistance informatique, maintenance de logiciels et réseaux;;;
RNCP1688;201n;Conception en automatismes et robotique industriels, en informatique industrielle;;;
RNCP16880;334;Accueil, hotellerie, tourisme;;;
RNCP16881;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP16882;201;Technologies de commandes des transformations industrielles;;;
RNCP16882;255;Electricite, électronique;;;
RNCP16883;233n;Etudes et projets d agencement intérieur, architecture d intérieur;;;
RNCP16884;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP16884;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP16886;311p;Gestion des flux et des stocks de marchandises;;;
RNCP16887;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP16887;120g;Sciences économiques et sociales appliquées à l'aménagement et au développement, à l'administration territoriale, au commerce, aux relations sociales et aux ressources humaines, aux finances;;;
RNCP16888;311u;Conduite des véhicules, conduite des engins de manutention et de levage;;;
RNCP16889;315p;Spécialités plurivalentes des échanges et de la gestion (organisation, gestion);;;
RNCP1689;320t;Réalisation du service : Utilisation de logiciels appliqués à l'image;;;
RNCP16890;315t;Etablissement de la paie, recrutement du personnel et relations sociales;;;
RNCP16891;321;Journalisme et communication;;;
RNCP16892;321t;Réalisation du service : Rédaction et production de projets;;;
RNCP16893;322t;Réalisation du service : élaboration de maquettes, mise en page;;;
RNCP16894;326n;Analyse informatique, conception d'architecture de réseaux;;;
RNCP16895;326r;Assistance informatique, maintenance de logiciels et réseaux;;;
RNCP16896;331;Santé;;;
RNCP16897;313;Finances, banque, assurances, immobilier;;;
RNCP16898;134;Autres disciplines artistiques et spécialités artistiques plurivalentes;;;
RNCP16898;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP16898;323;Techniques de l'image et du son, métiers connexes du spectacle;;;
RNCP1690;330t;Spécialités plurivalentes des services aux personnes (réalisation du service);;;
RNCP16902;312;Commerce, vente;;;
RNCP16902;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16903;342;Développement et protection du patrimoine culturel;;;
RNCP16907;314r;Analyse financière, contrôle de gestion, expertise comptable;;;
RNCP1691;312p;Gestion des échanges commerciaux;;;
RNCP16910;200;Technologies industrielles fondamentales;;;
RNCP16910;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP16910;116;Chimie;;;
RNCP16911;201;Technologies de commandes des transformations industrielles;;;
RNCP16911;111;Physique-chimie;;;
RNCP16911;200;Technologies industrielles fondamentales;;;
RNCP16912;225;Plasturgie, matériaux composites;;;
RNCP16912;224;Matériaux de construction, verre, céramique;;;
RNCP16912;111;Physique-chimie;;;
RNCP16913;111f;Sciences des matériaux, physique-chimie des procédés industriels;;;
RNCP16913;114c;Mathématiques de la physique, de la chimie, de la biologie;;;
RNCP16913;222m;Transformations chimiques et apparentées;;;
RNCP16917;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP16919;326n;Analyse informatique, conception d'architecture de réseaux;;;
RNCP1692;312t;Négociation et vente;;;
RNCP16924;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP16926;312;Commerce, vente;;;
RNCP16928;323v;Production à caractère artistique : mise en scène;;;
RNCP16929;341;Aménagement du territoire, urbanisme;;;
RNCP1693;335t;Animation touristique et culturelle;;;
RNCP16930;110;Spécialités pluri-scientifiques;;;
RNCP16930;114;Mathématiques;;;
RNCP16931;126;Histoire;;;
RNCP16932;320p;Organisation et gestion : Organisation et gestion des campagnes de relations publiques et de communication;;;
RNCP16932;326p;Informatique, traitement de l'information (organisation, gestion);;;
RNCP16933;313n;Etudes économiques et financières;;;
RNCP16934;126;Histoire;;;
RNCP16935;126;Histoire;;;
RNCP16936;123;Sciences sociales (y.c. démographie, anthropologie);;;
RNCP16936;120b;Méthodes comparatives en sciences humaines;;;
RNCP16936;126b;Sources historiques, méthodes en archéologie;;;
RNCP16939;332;Travail social;;;
RNCP16940;313n;Etudes économiques et financières;;;
RNCP16941;341;Aménagement du territoire, urbanisme;;;
RNCP16942;323p;Organisation, gestion : Production et régie;;;
RNCP16943;310p;Spécialités plurivalentes des échanges et de la gestion (organisation , gestion);;;
RNCP16944;323p;Organisation, gestion : Production et régie;;;
RNCP16945;136g;"Langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation ; Interprétariat et traduction";;;
RNCP16946;200p;Méthodes industrielles;;;
RNCP16947;311n;Etudes et projets d organisation de transit de biens ou de personnes;;;
RNCP16947;312n;Etudes de marchés et projets commerciaux;;;
RNCP16948;323;Techniques de l'image et du son, métiers connexes du spectacle;;;
RNCP16949;312p;Gestion des échanges commerciaux;;;
RNCP1695;252r;"Entretien et réparation des automobiles, cycles et motocycles, véhicules industriels, engins agricoles et de chantiers; Entretien, maintenance, réparation de moteurs thermiques et de machineries de navire";;;
RNCP16950;312p;Gestion des échanges commerciaux;;;
RNCP16951;312p;Gestion des échanges commerciaux;;;
RNCP16952;323t;Réalisation du service : montage, éclairage, prise de vue et prise de son;;;
RNCP16953;314;Comptabilite, gestion;;;
RNCP16953;314r;Analyse financière, contrôle de gestion, expertise comptable;;;
RNCP16953;314t;Etablissement des documents comptables et de gestion;;;
RNCP16954;312;Commerce, vente;;;
RNCP16954;312n;Etudes de marchés et projets commerciaux;;;
RNCP16955;314;Comptabilite, gestion;;;
RNCP16955;313;Finances, banque, assurances, immobilier;;;
RNCP16955;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16956;122;Economie;;;
RNCP16956;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP16957;341p;Gestion de l'espace et mise en oeuvre des projets;;;
RNCP16958;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP16959;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP1696;312p;Gestion des échanges commerciaux;;;
RNCP16960;332;Travail social;;;
RNCP16961;334p;Gestion touristique et hôtelière;;;
RNCP16962;252w;Vente, prospection et négociation commerciales d automobiles et produits connexes, et d accessoires;;;
RNCP16963;115;Physique;;;
RNCP16963;110;Spécialités pluri-scientifiques;;;
RNCP16963;200;Technologies industrielles fondamentales;;;
RNCP16964;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP16964;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP16964;255;Electricite, électronique;;;
RNCP1697;227n;Etudes et dessin d installations de génie climatique, d installations sanitaires et de chauffage du bâtiment;;;
RNCP16970;136;Langues vivantes, civilisations étrangères et régionales;;;
RNCP16973;136;Langues vivantes, civilisations étrangères et régionales;;;
RNCP1698;227w;Energie, génie climatique (commercialisation);;;
RNCP16984;136;Langues vivantes, civilisations étrangères et régionales;;;
RNCP16986;110;Spécialités pluri-scientifiques;;;
RNCP16986;200;Technologies industrielles fondamentales;;;
RNCP16986;300;Spécialites plurivalentes des services;;;
RNCP16989;251u;Conduite d équipements d usinage;;;
RNCP1699;315t;Etablissement de la paie, recrutement du personnel et relations sociales;;;
RNCP16991;111;Physique-chimie;;;
RNCP16991;111f;Sciences des matériaux, physique-chimie des procédés industriels;;;
RNCP16991;112;Chimie-biologie, biochimie;;;
RNCP16995;255;Electricite, électronique;;;
RNCP16995;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP16996;326n;Analyse informatique, conception d'architecture de réseaux;;;
RNCP16997;315m;Ressources humaines, gestion de l'emploi;;;
RNCP16997;333;Enseignement, formation;;;
RNCP16998;311n;Etudes et projets d organisation de transit de biens ou de personnes;;;
RNCP16999;230;Spécialités pluritechnologiques génie civil, construction, bois;;;
RNCP16999;232;Bâtiment : construction et couverture;;;
RNCP16999;233;Bâtiment : finitions;;;
RNCP1700;313w;Vente de produits financiers;;;
RNCP17000;255;Electricite, électronique;;;
RNCP17000;227p;Gestion de l'énergie;;;
RNCP17000;201n;Conception en automatismes et robotique industriels, en informatique industrielle;;;
RNCP17004;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP17004;227;Energie, génie climatique;;;
RNCP17004;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP17005;230p;Coordination de chantiers tous corps d état;;;
RNCP17006;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP17006;114g;Mathématiques de l'informatique, mathématiques financières, statistique de la santé;;;
RNCP17006;326t;Programmation, mise en place de logiciels;;;
RNCP17007;111f;Sciences des matériaux, physique-chimie des procédés industriels;;;
RNCP17007;223;Métallurgie (y.c. sidérurgie, fonderie, non ferreux...);;;
RNCP17007;225;Plasturgie, matériaux composites;;;
RNCP17008;227;Energie, génie climatique;;;
RNCP17008;225;Plasturgie, matériaux composites;;;
RNCP17008;223s;traitement thermique;;;
RNCP17009;227;Energie, génie climatique;;;
RNCP17009;255;Electricite, électronique;;;
RNCP17009;300;Spécialites plurivalentes des services;;;
RNCP1701;211w;Commercialisation des productions végétales;;;
RNCP17010;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP17010;312;Commerce, vente;;;
RNCP17010;313;Finances, banque, assurances, immobilier;;;
RNCP17015;123;Sciences sociales (y.c. démographie, anthropologie);;;
RNCP17015;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP17015;322;Techniques de l'imprimerie et de l'édition;;;
RNCP17016;333v;Enseignement formation : production à caractère artistique;;;
RNCP17016;333t;Education et transfert de connaissances;;;
RNCP17017;310p;Spécialités plurivalentes des échanges et de la gestion (organisation , gestion);;;
RNCP17017;313;Finances, banque, assurances, immobilier;;;
RNCP17017;312;Commerce, vente;;;
RNCP17018;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP17018;255;Electricite, électronique;;;
RNCP17018;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP17021;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP17021;312;Commerce, vente;;;
RNCP17021;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP17024;230n;Etudes et projets d architecture et de décors;;;
RNCP17028;230n;Etudes et projets d architecture et de décors;;;
RNCP17029;210;Spécialites plurivalentes de l'agronomie et de l'agriculture;;;
RNCP1703;326r;Assistance informatique, maintenance de logiciels et réseaux;;;
RNCP17030;243s;Tannage des peaux, fabrication de chaussures, articles de vêtements en peau;;;
RNCP17031;243s;Tannage des peaux, fabrication de chaussures, articles de vêtements en peau;;;
RNCP17032;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP17034;255;Electricite, électronique;;;
RNCP17034;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP17037;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP1704;221p;Gestion de production dans les industries agro-alimentaires;;;
RNCP17040;211;Productions végétales, cultures spécialisées et protection des cultures;;;
RNCP17041;20;Spécialités pluri-technologiques de production;;;
RNCP17041;25;Mécanique, électricité, électronique;;;
RNCP17041;200;Technologies industrielles fondamentales;;;
RNCP17045;214;Aménagement paysager (parcs, jardins, espaces verts, terrains de sport);;;
RNCP17045;211;Productions végétales, cultures spécialisées et protection des cultures;;;
RNCP1705;222r;analyse chimique, contrôle de laboratoire des industries chimiques, contrôle industriel des médicaments;;;
RNCP17051;200;Technologies industrielles fondamentales;;;
RNCP17051;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP17058;310t;Spécialités plurivalentes des échanges et de la gestion (réalisation du service);;;
RNCP17058;310p;Spécialités plurivalentes des échanges et de la gestion (organisation , gestion);;;
RNCP17058;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP17059;114;Mathématiques;;;
RNCP17059;313;Finances, banque, assurances, immobilier;;;
RNCP1706;322w;Commercialisation : vente de livres et produits imprimés, librairie;;;
RNCP1707;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP1707;313;Finances, banque, assurances, immobilier;;;
RNCP1707;314;Comptabilite, gestion;;;
RNCP17071;311u;Conduite des véhicules, conduite des engins de manutention et de levage;;;
RNCP17072;311u;Conduite des véhicules, conduite des engins de manutention et de levage;;;
RNCP17073;312;Commerce, vente;;;
RNCP17073;321n;Conception : Définition des politiques journalistiques, conception des stratégies et campagnes publicitaires;;;
RNCP17073;320p;Organisation et gestion : Organisation et gestion des campagnes de relations publiques et de communication;;;
RNCP1708;312p;Gestion des échanges commerciaux;;;
RNCP17080;311u;Conduite des véhicules, conduite des engins de manutention et de levage;;;
RNCP17082;310m;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP17082;312;Commerce, vente;;;
RNCP17082;313;Finances, banque, assurances, immobilier;;;
RNCP17088;124;Psychologie;;;
RNCP1709;133g;Connaissances artistiques appliquées à la documentation;;;
RNCP17090;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP17091;321p;Journalisme et communication : organisation-gestion;;;
RNCP17095;201;Technologies de commandes des transformations industrielles;;;
RNCP17095;227;Energie, génie climatique;;;
RNCP17095;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP1710;227r;Contrôle qualité des services énergétiques;;;
RNCP17108;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP1711;242n;Stylisme, patron, gradation;;;
RNCP17115;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP17115;120g;Sciences économiques et sociales appliquées à l'aménagement et au développement, à l'administration territoriale, au commerce, aux relations sociales et aux ressources humaines, aux finances;;;
RNCP17115;123g;"Sociologie et travail social ; Sociologie et santé";;;
RNCP17116;113c;Sciences naturelles (biologie, géologie) - Applications scientifiques;;;
RNCP17116;113g;Sciences (biologie-géologie) de l'environnement, des écosystèmes;;;
RNCP17117;136d;Langues étrangères appliquées aux sciences juridiques, aux sciences économiques;;;
RNCP17117;320m;Spécialités plurivalentes de la communication et de l'information;;;
RNCP17117;312t;Négociation et vente;;;
RNCP17118;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP17118;323;Techniques de l'image et du son, métiers connexes du spectacle;;;
RNCP17119;227;Energie, génie climatique;;;
RNCP17119;115;Physique;;;
RNCP1712;315t;Etablissement de la paie, recrutement du personnel et relations sociales;;;
RNCP17120;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP17121;230m;Spécialités pluritechnologiques, génie-civil, construction, bois;;;
RNCP17121;232p;Conduite des travaux, encadrement de chantier, métré, dans le gros-oeuvre;;;
RNCP17121;233p;Conduite des travaux, métré encadrement de chantiers de finition;;;
RNCP17122;255;Electricite, électronique;;;
RNCP17122;310m;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP17122;326t;Programmation, mise en place de logiciels;;;
RNCP17123;200p;Méthodes industrielles;;;
RNCP17123;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP17123;200s;Montage industriel s.a.i.;;;
RNCP17126;312;Commerce, vente;;;
RNCP17126;326w;Informatique commercialisation;;;
RNCP17126;326p;Informatique, traitement de l'information (organisation, gestion);;;
RNCP17127;311;Transports, manutention, magasinage;;;
RNCP17128;311n;Etudes et projets d organisation de transit de biens ou de personnes;;;
RNCP17128;311m;Transport, manutention, magasinage;;;
RNCP17128;311p;Gestion des flux et des stocks de marchandises;;;
RNCP17129;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP1713;233s;Exécution des travaux de finition : platrerie, peinture, carrelage, sols plastiques..;;;
RNCP17130;331;Santé;;;
RNCP17130;115;Physique;;;
RNCP17131;311;Transports, manutention, magasinage;;;
RNCP17132;344r;Mise en oeuvre des règles d'hygiène et sécurité;;;
RNCP17132;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP17133;326p;Informatique, traitement de l'information (organisation, gestion);;;
RNCP17133;326r;Assistance informatique, maintenance de logiciels et réseaux;;;
RNCP17133;326t;Programmation, mise en place de logiciels;;;
RNCP17134;220;Spécialités pluritechnologiques des transformations;;;
RNCP17134;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP17135;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP17136;200p;Méthodes industrielles;;;
RNCP17136;200s;Montage industriel s.a.i.;;;
RNCP17138;128;Droit, sciences politiques;;;
RNCP17138;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP17139;128;Droit, sciences politiques;;;
RNCP1714;242n;Stylisme, patron, gradation;;;
RNCP17144;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP17145;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP17146;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP17147;250m;Spécialités pluritechnologiques mécanique-électricité (organisation, gestion);;;
RNCP17147;227p;Gestion de l'énergie;;;
RNCP17147;250p;Spécialités pluritechnologiques mécanique-électricité (organisation, gestion);;;
RNCP17149;315m;Ressources humaines, gestion de l'emploi;;;
RNCP17149;315r;Ressources humaines, gestion du personnel, organisation du travail (contrôle-prévention);;;
RNCP17149;315t;Etablissement de la paie, recrutement du personnel et relations sociales;;;
RNCP1715;242n;Stylisme, patron, gradation;;;
RNCP17150;121;Géographie;;;
RNCP17151;313;Finances, banque, assurances, immobilier;;;
RNCP17152;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP17153;232;Bâtiment : construction et couverture;;;
RNCP17155;310m;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP17157;111;Physique-chimie;;;
RNCP17157;112;Chimie-biologie, biochimie;;;
RNCP17157;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP17159;251;Mécanique générale et de précision, usinage;;;
RNCP1716;332p;Direction de centres et de services sociaux;;;
RNCP17161;311t;Tri, préparation des commandes , magasinage;;;
RNCP17163;330t;Spécialités plurivalentes des services aux personnes (réalisation du service);;;
RNCP17163;311u;Conduite des véhicules, conduite des engins de manutention et de levage;;;
RNCP17164;344w;Sécurité des biens et des personnes, police, surveillance (vente);;;
RNCP17165;211t;Application de produits phytosanitaires;;;
RNCP17168;312n;Etudes de marchés et projets commerciaux;;;
RNCP17168;320t;Réalisation du service : Utilisation de logiciels appliqués à l'image;;;
RNCP1717;211w;Commercialisation des productions végétales;;;
RNCP17170;310p;Spécialités plurivalentes des échanges et de la gestion (organisation , gestion);;;
RNCP17170;311n;Etudes et projets d organisation de transit de biens ou de personnes;;;
RNCP17170;311p;Gestion des flux et des stocks de marchandises;;;
RNCP17172;200n;"Conception de produits (sans autre indication); design industriel";;;
RNCP17172;251;Mécanique générale et de précision, usinage;;;
RNCP17172;200s;Montage industriel s.a.i.;;;
RNCP17173;121;Géographie;;;
RNCP17173;330;Spécialites plurivalentes des services aux personnes;;;
RNCP17173;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP17174;331s;préparation, analyse médicale, appareillage;;;
RNCP17175;223n;études d outillages et de procédés métallurgiques;;;
RNCP17175;225s;mise en oeuvre des plastiques et des matériaux composites;;;
RNCP17175;251n;Etudes, projets, dessin en construction mécanique;;;
RNCP17177;326p;Informatique, traitement de l'information (organisation, gestion);;;
RNCP17177;326r;Assistance informatique, maintenance de logiciels et réseaux;;;
RNCP17177;326t;Programmation, mise en place de logiciels;;;
RNCP1718;332t;Aide, conseil, orientation, soutien socio-éducatif;;;
RNCP17184;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP17184;326n;Analyse informatique, conception d'architecture de réseaux;;;
RNCP17184;326p;Informatique, traitement de l'information (organisation, gestion);;;
RNCP1719;230p;Coordination de chantiers tous corps d état;;;
RNCP17193;311;Transports, manutention, magasinage;;;
RNCP17196;212t;Soins des animaux, soins vétérinaires;;;
RNCP17197;212p;Organisation-gestion des ateliers de production animale;;;
RNCP17198;213r;Surveillance et protection de la forêt, de la faune sauvage et des espaces naturels;;;
RNCP17199;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP1720;312p;Gestion des échanges commerciaux;;;
RNCP17200;232r;Contrôle des normes de construction et de sécurité;;;
RNCP17201;123;Sciences sociales (y.c. démographie, anthropologie);;;
RNCP17202;240r;Spécialités pluritechnologiques matériaux souples (contrôle, prévention, entretien);;;
RNCP17203;250r;Maintenance d équipements, dépannage de matériel électroménager;;;
RNCP17204;324t;Saisie, mise en forme et communication des données;;;
RNCP17205;227n;Etudes et dessin d installations de génie climatique, d installations sanitaires et de chauffage du bâtiment;;;
RNCP17205;227p;Gestion de l'énergie;;;
RNCP17205;227t;Energie, génie climatique (réalisation du service);;;
RNCP17206;334;Accueil, hotellerie, tourisme;;;
RNCP17207;233v;Réalisation de décor d intérieur, finitions à caractère artistique;;;
RNCP17207;234v;Décoration, marquetterie et sculpture;;;
RNCP17208;242;Habillement (y.c. mode, couture);;;
RNCP17209;110f;Spécialités pluri-scientifiques (application aux technologies de production);;;
RNCP17209;200n;"Conception de produits (sans autre indication); design industriel";;;
RNCP17209;220m;Spécialités pluritechnologiques des transformations;;;
RNCP1721;312t;Négociation et vente;;;
RNCP17210;114b;"Modèles mathématiques ; Informatique mathématique";;;
RNCP17210;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP17210;200n;"Conception de produits (sans autre indication); design industriel";;;
RNCP17211;255s;"Bobinage, cablâge et assemblage de circuits et d ensembles électriques-électroniques ; Installation et pose de circuits et ensembles électriques";;;
RNCP17212;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP17213;323v;Production à caractère artistique : mise en scène;;;
RNCP17215;212;Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y.c. vétérinaire);;;
RNCP17216;330p;Spécialités plurivalentes des services aux personnes (organisation, conception);;;
RNCP17217;344p;Sécurité des biens et des personnes, police, surveillance (organisation, gestion);;;
RNCP17218;214;Aménagement paysager (parcs, jardins, espaces verts, terrains de sport);;;
RNCP17219;344t;Surveillance, lutte contre la fraude, protection et sauvegarde des biens et des personnes;;;
RNCP1722;232p;Conduite des travaux, encadrement de chantier, métré, dans le gros-oeuvre;;;
